活法,生活,励志,[日]稻盛和夫,38.00,2019-11,东方出版社,8.0,(772人评价),【编辑推荐】这本《活法》是一部风靡全球的超级畅销书，让无数人在迷茫时代找到活着的意义，修炼灵魂，保护美德，瞬间激发自身潜在的伟大力量，从未做过赔钱的生意，...
曾国藩传,生活,励志,张宏杰,68.00元,2019-1,民主与建设出版社,8.7,(11639人评价),曾国藩，没有显赫的家世，天赋堪称晚清同时代大人物当中最差，却官至两江总督、直隶总督、武英殿大学士，在复杂的时代变局中超越众人，成就最大，被誉为大清“中兴第一...
秋园,生活,励志,杨本芬,38.00元,2020-6,北京联合出版公司,9.0,(40579人评价),听八旬奶奶讲述她和妈妈的故事。1914年，世上有了“秋园”这个人。1918年，汉语有了“她”这个字。秋园，她来过，挣扎过，绝望过，幸福过。今天，她80岁的...
65种微习惯:轻松掌控你的行为、思维和情绪,生活,励志,古川武士,59.80,2021-12,人民邮电出版社,7.7,(270人评价),一个人有什么样的习惯，就会有什么样的人生。养成好习惯需要进行持久的积极性改变。在这一过程中，你真正要依靠的不是意志力和自控力，而是不用思考就直接去做的下意识...
你笑起来，就是好天气,生活,励志,燕七,49.8,2022-3,中国水利水电出版社,7.8,(91人评价),《你笑起来，就是好天气》是一本能够有效减轻心理压力的暖心绘本，作者把日常生活中的点点滴滴记录下来，生活的每一个瞬间，每一种心情，每一个感悟。温暖可爱的画风和...
蛤蟆先生去看心理医生,生活,励志,[英]罗伯特·戴博德,38.00元,2020-8-1,天津人民出版社,8.4,(96142人评价),蛤蟆先生一向爱笑爱闹，如今却一反常态地郁郁寡欢，他一个人躲在屋里，连起床梳洗的力气都没有。朋友们非常担心他，建议他去做心理咨询。在10次心理咨询中，蛤蟆在咨...
拆掉思维里的墙（白金升级版）,生活,励志,古典,59,2021-10-25,中信出版集团,7.7,(740人评价),你是否思考过，为什么人和人之间的差距会那么大，而且越来越大？是因为各自的天赋、环境的不同，还是思维方式、做事方法？是运气不佳还是选择不对？其实问题出在最底...
编舟记,生活,励志,三浦紫苑,28.00元,2015-3,上海文艺出版社,8.4,(6713人评价),怀才不遇的人、不得人缘的人、想换工作的人……究竟要燃烧什么，才能激发出真正的热情？传说中的玄武书房编辑部的“编舟计划”，正式启航！玄武书房拟定出版一部...
寒门子弟上大学:美国精英大学何以背弃贫困学生？,生活,教育,[美]安东尼·亚伯拉罕·杰克,62.00元,2021-8,生活·读书·新知三联书店,8.2,(319人评价),这是一部贴着写，却能飞起来的书，让人深思，也让人看到希望。——黄灯亚马逊网站4.7星好评|李中清、刘擎、黄灯联袂推荐2020年度美国社会学协会“皮埃...
第56号教室的奇迹:让孩子变成爱学习的天使,生活,教育,雷夫•艾斯奎斯（RafeEspuith）,28.00元,2009,中国城市出版社,8.6,(2228人评价),这是一个普通而又令人感动的故事，这也是一本值得每一位关心孩子成长的父母和教育同行用心品读的教育书。雷夫·艾斯奎斯，一位美国的传奇教师，他三省其身，教...
真希望我父母读过这本书:你的孩子也会庆幸你读过,生活,教育,[美]菲利帕·佩里,48.00元,2020-7,中信出版集团,8.7,(3125人评价),父母与孩子之间的关系，对孩子一生有着深远的影响。然而，在很多家庭中，这种关系经常出问题，令人痛苦，甚至很难再回归正常。这是一个从业20年的资深心理治疗师的...
教育心理学（第10版）:理论与实践,生活,教育,[美]罗伯特·斯莱文,98,2016-8,人民邮电出版社,9.2,(173人评价),美国著名教育心理学家、约翰•霍普金斯大学教授罗伯特•斯莱文撰写的《教育心理学》（第10版）是一部堪称典范的心理学教材，在内容体系的构架、事例的科学性、实...
如何说孩子才会听，怎么听孩子才肯说,生活,教育,[美]阿黛尔•法伯伊莱恩•玛兹丽施,26.80元,2007-11,中央编译出版社,8.8,(4020人评价),《如何说孩子才会听，怎么听孩子才肯说》将帮助你学会一种让孩子听话的神奇语言，这种爱的语言使孩子很容易接受您的要求和忠告。世界上数以千万的父母用自身的亲身实践...
教育的目的,生活,教育,(英)怀特海,9.80元,2002-01,生活·读书·新知三联书店,8.6,(307人评价),本书英文原版首次出版于1929年，是他有关教育的演讲论文集，比较全面地反映了他的教育观念。他主张教育应该充满生活与活力，反对学生灌输知识，面应引导他们自我...
杀死一只知更鸟,生活,教育,[美]哈珀·李,32.00元,2012-9,译林出版社,9.2,(120682人评价),成长总是个让人烦恼的命题。成长有时会很缓慢，如小溪般唱着叮咚的歌曲趟过，有时却如此突如其来，如暴雨般劈头盖脸……三个孩子因为小镇上的几桩冤案经历了猝不及防的...
孩子：挑战:TheChallenge/SimplifiedChineseEdition,生活,教育,【美】鲁道夫·德雷克斯、【美】薇姬·索尔兹,48.00元,2015-1,生活·读书·新知三联书店生活书店出版有限公司,9.1,(2663人评价),从“独裁的阶级社会”到“人人平等的民主社会”，现代社会正在经历深刻的变化，民主不仅是一种政治思想，也意味着生活方式、育儿方式的改变。如何在尊重孩子、给孩子平...
教育与美好生活,生活,教育,[英]伯特兰•罗素,40,2017-5-1,上海人民出版社,9.3,(120人评价),《教育与美好生活》这部教育名著篇幅不长，除一个简短的引言之外，总共十九章，分三篇。该书的前两章构成了第一篇，综论现代教育的基本原理和目的。民主可以说是罗素教...
反脆弱养育,生活,教育,[美]玛德琳·莱文,59.00元,2022-4,中信出版社,,(10人评价),为什么生活变好了，孩子却很脆弱？三十年心理咨询师，评估100多个案例，访谈50多位学者，剖析当代儿童心灵脆弱的根源。首次上市连续霸榜亚马逊三十周，长踞美...
亲爱的安德烈,生活,教育,龙应台、[德]安德烈,26.00,2008-12,人民文学出版社,8.6,(117057人评价),安德烈十四岁的时候，龙应台离开欧洲，返回台湾，就任台北市首任文化局长。等她卸任回到儿子身边，安德烈已是一个一百八十四公分高的十八岁的小伙子，坐在桌子另一边，...
青春期的挑战:写给家长与老师的青少年教育指南,生活,教育,壹心理编著,59.8,人民邮电出版社,壹心理编著,,(25人评价),解读青春期的典型问题，解码孩子行为背后的心理逻辑，为家长与老师提供温和且落地的教育建议。刘颖、杨咏梅、刘学兰、傲德、安洁五位心理、教育专业工作者重磅力作。壹...
小狗钱钱,生活,教育,[德]博多·舍费尔,39.80元,2021-2,中信出版集团,9.1,(9308人评价),让孩子和家长共同成长的金钱童话。从此拥有财富，开启富足快乐人生。你和富足、快乐、自由的人生之间也许就差一本《小狗钱钱》！▼内容简介欧美财富启蒙读物！...
了不起的思维:成长型思维训练手册,生活,教育,迪贝教育,198.00元,2021-7,吉林出版集团,9.4,(23人评价),为什么有的孩子在面对困难与挑战时，会选择放弃或逃避，而有的孩子会主动克服困难，迎接挑战？卡罗尔·德韦克（CarolS.Dweck）用40年的时间一直在论证...
拉扯大的孩子:民间养育学的文化家谱,生活,教育,安超,128,2021-7,社会科学文献出版社,7.7,(88人评价),本书是一个乡村女孩在成为母亲之后，通过口述史和民族志的方法写就的中国乡村百年传续的教育家谱，对家庭教育中的亲缘共育、恩德训育、吃苦伦理、青春期悸动、贵人相助...
追求理解的教学设计(第二版),生活,教育,格兰特·威金斯杰伊·麦克泰格,68.00元,2017-3,华东师范大学出版社,8.9,(268人评价),什么是理解？它和知道有什么不同？为什么理解是一项重要的教学目标？我们如何知道学生达到了这个目标？在当前课程改革进一步深化、关注学生核心素养培养的情况下，我们...
学习的本质,生活,教育,[美]桑贾伊·萨尔马、[美]卢克·约昆图,69元,2022-3-30,国际文化出版公司,6.9,(49人评价),我们是如何学习的？怎样才能更好地学习？麻省理工学院（MIT）开放学习项目（OpenLearning）的负责人桑贾伊·萨尔马跨越神经科学、认知科学、发展心...
你的孩子不是你的孩子:9个震撼人心的真实家庭故事,生活,教育,吴晓乐,49.80,2019-11,中国友谊出版公司,8.6,(6197人评价),这世间最大的伤害，打的旗号叫“为你好”出版后引发巨大争议，数月雄踞博客来总榜No.1，读者有人愤怒，有人哭泣同名网剧由台湾公视制作，获第54届金钟奖5项...
好妈妈胜过好老师:一个教育专家16年的教子手记,生活,教育,尹建莉,28.00元,2009-1-1,作家出版社,8.9,(11074人评价),本书是近年来难得一见的优秀的家庭教育原创作品，是教育专家尹建莉的教子手记，是一本还未上市就以“手抄本”流传的图书。相比许多家教图书，这本书有以下特点：第...
冯唐成事心法,生活,职场,馮唐,78,2020-12-1,北京联合出版公司,7.5,(2977人评价),他是热爱文艺的管理专家，是精通麦肯锡与曾国藩成事学的商业领袖，是医学博士出身的投资人。10年麦肯锡战略规划经验，5年华润医疗集团创始心得，5年中信资本投资管...
请叫我总监,生活,职场,红九,69.80元,2018-12,长江出版社,7.3,(427人评价),宁檬是一家投资公司霸道总裁陆继明的秘书，但她不甘心一直做小秘书，在陆继明的诋毁中毅然辞职跳槽，决心成长为投资总监。在总监的成长之路上，在做项目时她无奈多次与...
1000个铁粉:打造个人品牌的底层逻辑,生活,职场,伍越歌,59.80元,2022-5-31,人民邮电出版社,6.8,(100人评价),《1000个铁粉》是一本从根源上助普通人在新时代打造个人品牌的事业崛起之书。凯文·凯利说：“一个人，只要拥有1000个铁杆粉丝，这辈子几乎可以衣食无忧。”...
秘书工作手记3:学会办事,生活,职场,像玉的石头,79,2022-1-1,清华大学出版社,7.5,(106人评价),办事能力是职场中非常管用的“硬通货”。学会办事，职场开挂。不抱怨、不幻想、不放弃。躬身入局，下场打拼。掌握规律，保护自己，赢得尊重。
从总账到总监:CFO的独家财务笔记,生活,职场,钱自严,68.00元,2021-1,北京联合出版公司,9.2,(328人评价),这是一本用小说体例写作的财务专业书籍。工作中如何将财物数据业务化，找到绩效管理的关键点？在人工智能都会写诗的时代，财务这门学科是否会毫无价值？以及在未来，财...
演讲的逻辑:关键时刻真实、清晰、高效表达,生活,职场,陶峻、五顿,88.00,2022-3,人民邮电出版社,7.7,(225人评价),《演讲的逻辑：关键时刻真实、清晰、高效表达》是一本实战演讲指南，针对实际需求，以手册形式展示了演讲的6种学习方法、12个技巧锦囊、18种训练方法、30个沟通...
力量从哪里来:面对每一个不敢,生活,职场,李一诺,59.00元,2021-12-1,中信出版集团,8.3,(1244人评价),我是李一诺。我经常被问到的问题是：“你怎么可以做成那么多事？”人们只看到光鲜亮丽的标签，其实真实生活都是一地鸡毛。我的起点，和大家一样，是从一个个...
论证的艺术（原书第3版）,生活,职场,[美]约瑟夫·M.威廉姆斯（JosephM.Williams）、[美]格雷戈里·G.科洛姆（GregoryG.Colomb）,199,2022-3-31,人民邮电出版社,9.0,(58人评价),《论证的艺术》是融汇批判性思维、论证、写作于一体的入门读物。读者不需要系统性学习逻辑学、哲学等专业知识，就可以轻松掌握书面论证的要点。通过学习和练习，每个人...
小团队沟通课,生活,职场,[美]J.丹·罗斯维尔,72.00元,2021-6,中国友谊出版公司,8.7,(118人评价),畅销20余载，再版多次的美国权威小型团队沟通教材以合作型沟通为核心，建立沟通能力模型◎编辑推荐☆作者是卓越的人际沟通领域导师和学者，教学生涯获得了...
靠谱:顶尖咨询师教你的工作基本功,生活,职场,[日]大石哲之,36.00元,2017-6,江西人民出版社,7.6,(1639人评价),靠谱比聪明更重要30个职场基本功，让你在工作中脱颖而出...................※编辑推荐※★多位管理咨询师的亲身经验总结而成，传授职...
创始人:新管理者如何度过第一个90天,生活,职场,迈克尔·沃特金斯(MichaelD.Watkins),CNY49.00,2016-8-1,中信出版社,7.7,(502人评价),《创始人：新管理者如何度过第一个90天》是影响全世界管理者的角色转变圣经。针对工作年龄近20年的职业人的调查表明，每个人要经历13.5次角色转变，平均每1...
详谈：赵鹏,生活,职场,李翔,45.00,2021-7-10,新星出版社,8.8,(462人评价),BOSS直聘创始人赵鹏：像农民种地一样默默干一件正事一家试图改变行业的公司一个不断寻找并实现自我价值的人●19岁以山西省文科高考第三名的成绩考入...
高效能人士的七个习惯:30周年纪念版,生活,职场,[美]史蒂芬·柯维,49.00元,2018-5-1,中国青年出版社,8.5,(17725人评价),本书精选柯维博士“七个习惯”的最核心思想和方法，为忙碌人士带来超价值的自我提升体验。用最少的时间，参透高效能人士的持续成功之路。
海外征程2,生活,职场,达尼,56.00元,2021-9,江苏凤凰文艺出版社,8.5,(84人评价),本书改编自华为前员工的真实经历，讲述了海外开拓者在海外拼搏的热血故事。拉美市场的战斗正式打响。4G网络技术投标的倒计时已经开启，他们要在后的二十多天里拿到...
自洽:在不确定的日子里向内看,生活,职场,史欣悦,59.00,2021-11-5,中信出版集团,7.4,(1762人评价),在这个信息爆炸、多元化的内卷时代，许多人都生活在焦虑中。而现代人的精神危机很多来自不能认识自己，给自己定的目标都是别人说的，想做的都是别人期待他做的。认识...
海外征程3,生活,职场,达尼,48,2021-12,江苏凤凰文艺出版社,7.8,(55人评价),本书改编自海外员工的真实经历，讲述了海外开拓者在外拼搏的故事。华兴终于在最后一刻获得了参加下一代无线通信技术网络投标的资格，也终于迎来了和老对手FRAN之...
向前一步:女性，工作及领导意志,生活,职场,[美]谢丽尔•桑德伯格（SherylSandberg）,39.00元,2013-6-30,中信出版社,8.1,(18350人评价),●她是全球最成功的女性之一。她是马克•扎克伯格的左膀右臂，具有天生的管理天赋。●她是美国薪酬最高的女高管，被美国媒体誉为「硅谷最有影响力女人」。●...
做自己擅长的事，还是喜欢的？:在打开招聘软件之前，先要学习7堂择业心理课,生活,职场,[奥]阿尔约沙·诺伊鲍尔、AljoschaNeubauer,45.00元,2022-6,北京联合出版公司,7.5,(73人评价),做错选择，越努力越后悔是试错的成本，还是白白浪费的人生？在努力赚钱、追求理想、寻求稳定之间找到平衡用兴趣和能力定位自己，做出好的选择和正确的努力◎...
权力与领导:如何影响他人，怎样激发正能量,生活,职场,[美]詹姆斯·克劳森,80.00元,2019-7,民主与建设出版社,9.0,(165人评价),一本领导学理论和技巧的集大成之作跨越心理学和管理学的畅销经典多国高管培训材料，百所美国著名大学采用◎编辑推荐《权力与领导》这本书对于寻求建立长效领...
五味:汪曾祺谈吃散文32篇,生活,美食,汪曾祺,13.00,2005-04,山东画报出版社,8.9,(4645人评价),汪曾祺既不是达官贵人，又不是商贾巨富，因此所食、所喜的多是地方风味和民间小食，他谈萝卜、豆腐，讲韭菜花、手把肉，皆是娓娓道来，从容闲适；读的人则津津有味，满...
鱼米之乡:中国人的雅致饮食文化,生活,美食,[英]扶霞·邓洛普,158.00元,2021-7,中信出版集团,7.0,(449人评价),"中国人的雅致饮食文化,在江南的餐桌上，追溯中国传统风度。10余年前，英国美食作家扶霞爱上了江南和这里卓绝的美食文化，和她对四川的热恋一样炽热。接下来的多..."
日本料理完全图鉴,生活,美食,王奕龙,88元,2021-7-12,中信出版集团,8.0,(193人评价),本书囊括了寿司、怀石料理、天妇罗、丼、面、锅料理、和牛、蟹、居酒屋、朝食、乡土料理、和果子、日本酒在内的13种重点日料，告诉你什么值得吃和到底应该怎么吃。同...
料理图鉴:每个人都应该知道的基本烹饪常识,生活,美食,[日]越智登代子著,70.00元,2018-9,后浪丨湖南美术出版社,8.4,(1120人评价),畅销日本30年，销量过百万的厨房百科烹饪术语、烹饪用具、食材挑选与调理、饮食安全与健康……有关吃的方方面面，用3000多幅手绘插画和1500个料理秘诀告诉...
面粉·水·盐·酵母:手工制作面包和披萨的基础,生活,美食,[美]肯·福克斯（KenForkish）,79.00元,2016-11-1,北京科学技术出版社,8.7,(59人评价),新鲜出炉的面包表皮酥脆、内部松软，没有比咬一口这样的面包更令人感到满足的事情了。对来自波特兰的烘焙大师肯·福克斯来说，制作出完美的面包带给他的不仅仅是快乐—...
食物语言学,生活,美食,[美]任韶堂,49.00元,2017-2,上海文艺出版社,7.6,(1550人评价),《食物语言学》是一部妙趣横生，从冰激凌开始，到薯片、番茄酱，横跨欧亚，探讨食物、语言、文化传播间关系的作品。一些日常生活的食材，从名称就可以看出其奇异身世，...
井荻居酒屋,生活,美食,孔明珠,68,2022-2,广西师范大学出版社,8.9,(40人评价),“知道饿，就没有迷失自己”店员版“深夜食堂”，周云蓬推荐再现平成伊始日本的人间烟火《东京爱情故事》《一吻定情》《悠长假期》《恋爱世纪》的年代，十道日式...
馋:贪吃的历史,生活,美食,[法国]弗洛朗·凯利耶,98.00元,2022-1,译林出版社,8.3,(68人评价),贪吃，是一种罪吗？一部饱览贪吃众生相的美食文化史探讨千百年来人类与吃、吃与文化的无穷魅力————大饱眼福！200余幅珍奇油画、讽刺画、珍本插图呈现视...
食经,生活,美食,陈梦因,78.00元,2009-1,百花文艺出版社,8.7,(244人评价),本书首先在于讲菜式，更讲做菜的道理。作者曾言，不是讲放几匙油几匙盐，而是讲为什么放油放盐。他熟悉广州的四大名厨，更了解食界的行规与掌故，著名的家厨秘方，以至...
收山,生活,美食,常小琥,2022-1-31,北京时代华文书局,常小琥,8.4,(72人评价),《收山》起笔于上世纪七十年代末，将老北京饭庄的景象寄于北京万唐居三代厨师的人生沉浮，书写了一段氤氲着饭菜香的时代悲欢。在快速发展的时代浪潮下，几辈传统技艺...
饕餮娘子,生活,美食,佟婕,26.80元,2009-7,重庆出版社,8.4,(3406人评价),本书以十岁的普通小女孩为主角，通过孩童的眼睛用第一人称讲述成人世界里因妄念而滋生各种欲望的故事，在天真懵懂的人性之初，冷眼旁观过这一幕幕魑魅世事、魍魉玄奇的...
蜗牛食堂,生活,美食,[日]小川糸,49.8,2021-5,湖南文艺出版社,6.4,(806人评价),の《山茶文具店》作者小川糸~处女作！！の日本疗愈系代表作家小川糸直抵心灵的美味物语。(っ˘ڡ˘ς)の那些吃进肚子里的，总有一部分会...
台北小吃札记,生活,美食,舒国治,36.00元,2011-9-1,广西师范大学出版社,7.8,(2446人评价),◎编辑推荐1．台北奇人、著名作家舒国治的首部谈吃作品，用味觉书写台湾的经典之书——“终身的晃游者”、台北“小吃教主”、“生活趣味的杂项作家”、“旅行文学...
居酒屋的诞生,生活,美食,[日]饭野亮一,55,2022-1,上海人民出版社,7.2,(134人评价),◎酒乃扫愁帚，治愈当属居酒屋点三四合温酒，冷奴豆腐配上味噌汤，掀开绳暖帘，总有个位子在等你◎一部日本居酒屋小史，浓缩社会变迁与人情百态◎徐静波、沙青...
生活，是很好玩的,生活,美食,汪曾祺,52元,2016-11,江西人民出版社,8.8,(6526人评价),内容简介：本书是备受推崇的“生活家”汪曾祺的散文精选集。生活家，就是热爱生活、多才多艺、有趣之人。汪曾祺就是是一位生活家。对生活心存热爱，从不消沉沮...
尝一口人间烟火,生活,美食,张佳玮,48,2020-5,华东师范大学出版社,8.2,(210人评价),80个暖心美食故事慰藉你我的2020趁你还能吃下一切时，翻开本书无论是冬日寒夜的羊肉汤还是夏日午后的冰镇西瓜；无论是团圆家宴，还是寂寞一人食，都是日常...
食尚五千年：中国传统美食笔记,生活,美食,虫离先生,98.00,2022-4,江苏凤凰科学技术出版社,9.3,(18人评价),本书用历史故事串联起中国的代表性食物、食材，以及烹饪技术的源流、演变和历史影响。全书共十四章，分别为：稻花香里说万年（水稻驯化、稻作发展简史和中国米饭文...
早餐星球好看、好吃又“好瘦”的健康早餐攻略:七分吃、三分练，越吃越瘦的饮食法则，带你轻轻松松“不劳而瘦”，一,生活,美食,ChargeWu,88.0,2021-5-17,人民邮电出版社,7.3,(71人评价),“七分吃、三分练”，健康的身体离不开健康的饮食。早餐则是每天饮食的开始，做好、吃好早餐会让你一天都很快乐！知名美食达人ChargeWu从2014年开始每天记...
用科學方式瞭解糕點的為什麼?,生活,美食,中山弘典、木村万紀子,NT$460,02,08,9.5,(68人评价),以科學角度解答製作糕點的疑問，就是零失敗與進步的訣竅！雞蛋、砂糖、麵粉、奶油，只要將這些材料混合，就可以製作出美味的糕點。製作糕點最有趣的地方，就是將這些...
学徒面包师,生活,美食,[美]彼得.莱因哈特,86.00元,2011-1-1,北京科学技术出版社,9.1,(342人评价),在《面包大王》中，彼得和大家分享了最近的成果，这是他从很多法国著名面包店所吸取的精华，是他在烹饪学府的厨房中和学生们在一起研究时迸发的火花。透过彼得的肩膀，...
圣境预言书,生活,灵修,[美]詹姆斯•莱德菲尔德,35.00元,2017-2-1,光明日报出版社,9.4,(122人评价),《圣境预言书》是一部融自我成长、惊险小说、冒险故事于一体的心灵经典巨著，旨在洞见未来，拂去人生的迷雾。在秘鲁雨林中发现了一部写于公元前六百年的古老手稿，其...
脈輪全書,生活,灵修,艾諾蒂．朱迪斯、AnodeaJudith,NT$580,2013-9-17,積木文化股份有限公司,9.0,(482人评价),西方脈輪經典大作《脈輪全書》最新版完整闡述脈輪系統經典之作、脈輪系統入門使用指南！幫助您成長、療癒和蛻變帶來更健康的身心、更多的能量、更強的創造力讓...
来自真实世界的声音:在莫斯科、埃森土基、提弗里斯、柏林、伦敦、巴黎、纽约和芝加哥的早,生活,灵修,葛吉夫G.I.GURDJIEFF,NT＄280元,2000年07月15日,方智,9.0,(47人评价),《来自真实世界的洞见：在莫斯科、埃森土基、提弗里斯、柏林、伦敦、巴黎、纽约和芝加哥的早期谈话，由他的学生重新整理》，由JeannedeSalzman作序...
臣服实验,生活,灵修,（美）迈克•A.辛格,45.00元,2019-1-1,南京大学出版社,8.3,(2138人评价),★从隐居者到上市公司CEO，放手由生命掌舵的“臣服实验”，让他走出了令人惊叹不已的人生，不仅收获了世俗意义上的幸福生活和成功事业，亦得到了心灵的平静；★《...
大地母亲时代的来临,生活,灵修,央金拉姆,68.00,2014-1-1,天津人民出版社,8.4,(458人评价),央金拉姆，禅修大师，世界级的心灵音乐家，2011年，获得格莱美音乐奖，是首位获格莱美音乐奖的中国籍歌手。她曾是奇正藏药的创始人，事业巅峰之时，毅然放弃事业...
静坐的科学与心灵之旅,生活,灵修,杨定一、杨元宁,48,2017-1,中央编译出版社,8.9,(81人评价),分心年代，静坐让人们训练心灵，开发大脑神经新回路。本书是一个父亲和女儿共同的探险之旅，透过科学的静坐寻找到人生的意义。静坐的方法有哪些？静坐对身心健康有哪些...
窄路难行,生活,灵修,易迪克牧师博士,免费赠阅,新加坡逐家文字布道会,易迪克牧师博士,8.6,(27人评价),这是一本写关于祷告的书，对我们实际生活也很有帮助。
个人实相的本质:你的信念创造了你眼前的世界,生活,灵修,珍·罗伯兹,42.00元,2013-1,湖南人民出版社,9.1,(325人评价),■赛斯在整个新时代运动中占据核心地位■被西方誉为人类有史以来最全面系统的修行体系■赛斯手稿作为唯一的第一哲学著作被存放在耶鲁大学■大陆唯一授权首次出版...
浪子回头:一个归家的故事,生活,灵修,(荷)卢云神父,19.00元,2012-10,新世界出版社,9.3,(123人评价),《陶造生命系列•浪子回头:一个归家的故事》讲述了半瞎、面露慈怜的父亲，伸出手，坚定温柔地拥着沧桑、衣衫褴褛的小儿子；一旁站着的是双手拘谨地交叉胸前、神色怀疑...
走向靜默如你本來:印度一代聖哲拉馬納·馬哈希對話錄,生活,灵修,室利·拉馬納·馬哈希,NT$420,2015-1,橡實文化,9.6,(45人评价),●二十世紀初，印度最著名的心靈導師一位未經修煉而自然頓悟的印度聖哲──室利．拉馬納．馬哈希。16歲時，在毫無病痛，卻深陷死亡的恐懼，在一再地自我追問「我...
海奥华预言:ThiaooubaProphecy,生活,灵修,[法]米歇·戴斯玛克特,39.00元,2018-7,作家出版社,7.2,(1862人评价),《海奥华预言》是米歇被邀请到第九级行星的九日游，非常值得一读。本书通过米歇的见闻揭示了地球史前文明、因果报应、生命轮回、基督来历、黄种人起源、宇宙旅行等，更...
当下的力量（白金版）:AGuidetoSpiritualEnlightenment,生活,灵修,[德]埃克哈特•托利,35.00元,2016-6,中信出版社,8.5,(1474人评价),《当下的力量》，身心灵大师埃克哈特•托利经典之作，20年蝉联美国亚马逊畅销书排行榜！被翻译成50多种文字，畅销全球500多万册，我们这个时代最具影响力的心灵...
时空之外,生活,灵修,赛斯、Seth,550元(台币),1983,法尔出版社,9.0,(455人评价),这是一本极有价值的书，任何人不管他的学术背景是什么，人生信仰如何，全都能在此书中找到与己身所学、所信相呼应之处。这是一本兼哲学、物理学、精神学、心理学、禅学...
深夜加油站遇见苏格拉底:和平勇士之道,生活,灵修,[美]丹•米尔曼（DanMillman）,42.90元,2013-4,浙江人民出版社,8.5,(288人评价),☆张德芬最推崇的顶级身心灵导师☆一本改变数百万读者生命的心灵圣经☆全球30多种语言在出版，畅销33年！☆张德芬、韩良露鼎力撰文推荐、韩良忆倾情献译...
新世界：灵性的觉醒（精装修订本）,生活,灵修,艾克哈特·托尔,58,2016-1-1,四川文艺出版社,9.2,(671人评价),这是一本可以帮助人类整体意识得到提升和转化的“开悟”之书，本书是德国灵性大师艾克哈特·托尔不多的著作之一，2005年初版以后被美国著名黑人女主持奥普拉无意读...
围炉夜话,生活,灵修,王永彬,40.02元,2020-3,三秦出版社,8.7,(37人评价),王永彬，字宜山，人称宜山先生，一生经历了乾隆、嘉庆、道光、咸丰、同治五个时期。他不喜科举，很晚才恩获贡生科名，为修职郎，后候选教谕。一生治学甚广，勤于著述。...
生命之树:个人成长与能量疗愈,生活,灵修,凯思·雪伍,CNY45.00,2015-9-1,中国文联出版社,7.9,(94人评价),你的思想、感觉和行为都是能量事件——要想知道你是谁，你为什么用那样的方式思考、感受和做事，你必须在能量上了解自己。人体的七个脉轮中的每一个脉轮都处理和释放...
一个瑜伽行者的自传:60周年纪念版全文译本,生活,灵修,[美]帕拉宏撒•尤迦南达,49.80元,2012-2,新世界出版社·阳光博客,7.5,(1497人评价),《一个瑜伽行者的自传(乔布斯天天在看的书)》为克利亚瑜伽大师尤迦南达修习克利亚瑜伽的经过及其对瑜伽思想的感悟，首次于1946年出版。在《一个瑜伽行者的自传(...
大师在喜马拉雅山,生活,灵修,喇嘛尊者SwamiRama,1982,中国瑜珈出版社,喇嘛尊者SwamiRama,8.9,(280人评价),"自古高人,隐士之形迹多止于传闻而难目睹,故常人虽心向往之然却苦无门径可寻.本书即是当代著名之密宗圣哲喇嘛尊者(SwamiRama)在喜马拉雅山区参访一百余..."
癌症·真相:医生也在读,生活,健康,菠萝,39.00元,2015-9-1,清华大学出版社,8.9,(4952人评价),荣获中宣部、中国图书评论学会和央视“2015中国好书”奖荣获第十一届文津图书奖荣获第八届吴大猷科学普及著作奖荣获第四届中国科普作家协会优秀科普作品奖...
饮食术:风靡日本的科学饮食教科书,生活,健康,[日]牧田善二,59.80元,2020-10,中国中医药出版社,7.5,(1392人评价),您知道吗？许多身体不适都和不健康的饮食方式有关——不断悄悄增加的体重减不下来、血压过高、容易疲劳、工作中容易犯困、注意力不能持续集中……这些困扰我们的疾病和...
好睡:新的睡眠科学与医学,生活,健康,杨定一,75.00元,2021-5-1,华龄出版书,7.7,(297人评价),“世界预防医疗领域天才中的天才”杨定一博士写给中国人的睡眠实用手册。让睡个好觉成为简单的事。近100年睡眠科学精粹/40年亲身实践结晶/7大心态转变秘诀/1...
你是你吃出来的2:慢病康复的饮食密码,生活,健康,夏萌,49.8元,2021-1-1,科学技术文献出版社,8.2,(725人评价),本书是一本针对高血压、高脂血、糖尿病、痛风等慢病患者、亚健康人群从临床医学角度提出营养治病调理思路和方案的临床营养实践类图书。营养专家夏萌老师总结几十年临床...
我们为什么爱饮料:关于一切饮料和饮料的一切,生活,健康,[英]亚历克西斯·威利特、亚历克西斯·威利特,60.00元,2022-2,北京联合出版公司,7.3,(91人评价),气泡水、酸奶、咖啡、珍珠奶茶、冰沙、果汁、碳酸饮料……从口感到健康，剑桥大学专家带我们一探人气饮品背后的奥秘、奇闻与陷阱◎编辑推荐★迷人的饮品，了...
贪婪的多巴胺,生活,健康,(美)丹尼尔·利伯曼、(美)迈克尔·E.朗,59,2021-8,中信出版社,7.9,(5952人评价),※2021豆瓣读书年度榜单·科学新知榜第10位※※《环球科学》杂志2021年度“最美科学阅读”主榜单图书※为什么曾经浪漫的感情也会变淡？为什么成...
